"Author","nPapers","Rate","Multidisciplinary","BiodivCons","FieldEcology","Ecology","Macroecology"
"lnUn99YAAAAJ&hl",9,1.2,0.111111111111111,0,0.333333333333333,0.666666666666667,0
"Cn0fS-8AAAAJ&hl",3,1,0,0,0.333333333333333,0.333333333333333,0
"cNqb15QAAAAJ&hl",11,2,0,0,0.454545454545455,0.454545454545455,0
"kOwMChwAAAAJ&hl",8,0.571428571428571,0.125,0.125,0.5,0.375,0
"aRjmqE8AAAAJ&hl",7,1,0,0,0.142857142857143,0.571428571428571,0
"k9lfRi8AAAAJ&hl",34,3.71428571428571,0,0,0.0588235294117647,0.117647058823529,0
"BtUQDecAAAAJ&hl",16,2.33333333333333,0.125,0.1875,0.3125,0.4375,0.1875
"xk_zSQwAAAAJ&hl",10,2,0,0.2,0,0.8,0.2
"CfXQMiYAAAAJ&hl",32,4.66666666666667,0,0,0.1875,0.625,0.125
"FOVbb_0AAAAJ&hl",5,1.5,0,0,0,0.2,0
"4OO83OcAAAAJ&hl",28,3.5,0.0357142857142857,0,0,0.214285714285714,0.0357142857142857
"HpTuKS0AAAAJ&hl",22,3.33333333333333,0,0,0,0,0
"ILAAWbsAAAAJ&hl",7,1,0,0,0.142857142857143,0,0
"oC5RaaMAAAAJ&hl",4,1,0.25,0,0,0.25,0
"NfArf80AAAAJ&hl",14,2,0,0.214285714285714,0.5,0.571428571428571,0
"eLlfdzgAAAAJ&hl",10,3.5,0.1,0,0,0,0
"ZsxBk5QAAAAJ&hl",6,1,0,0,0,0.333333333333333,0
"gcAEQPsAAAAJ&hl",9,1,0,0.666666666666667,0,0.444444444444444,0
"Qlx1GEQAAAAJ&hl",3,1,0.333333333333333,0,0,0.333333333333333,0
"Cs6t-g8AAAAJ&hl",10,1.5,0.1,0,0.1,0.6,0
"5gdHuSwAAAAJ&hl",11,1.66666666666667,0.0909090909090909,0.454545454545455,0.272727272727273,0.636363636363636,0
"LB2mEwMAAAAJ&hl",5,1.5,0.2,0,0.8,0.2,0
"VbMMbvoAAAAJ&hl",12,1.6,0,0.166666666666667,0.833333333333333,0.333333333333333,0.166666666666667
"52KCUv8AAAAJ&hl",16,3.33333333333333,0,0,0.375,0.75,0
"lQOzWzQAAAAJ&hl",8,0.8,0,0.375,0.375,0.375,0
"kjvNzTgAAAAJ&hl",7,0.75,0.142857142857143,0,0.142857142857143,0.714285714285714,0
"iDR3tSEAAAAJ&hl",7,1.33333333333333,0.142857142857143,0,0.285714285714286,0.428571428571429,0
"XHR3GHwAAAAJ&hl",3,1,0,0,1,0.666666666666667,0
"Q08mKZUAAAAJ&hl",5,0.666666666666667,0,0,0.6,0,0
"0qXqGnUAAAAJ&hl",3,1,0,0.333333333333333,0.666666666666667,0,0
"lCczhikAAAAJ&hl",12,1.8,0.0833333333333333,0.333333333333333,0.25,0.583333333333333,0
"knMm3AcAAAAJ&hl",9,1.16666666666667,0,0,0.444444444444444,0,0
"ZhTCQFAAAAAJ&hl",8,2,0,0.125,0.25,0.75,0
"ghAhPRAAAAAJ&hl",5,0.5,0.2,0,0.2,0.4,0
"WPCeC2UAAAAJ&hl",18,1.5,0.166666666666667,0.0555555555555556,0.111111111111111,0.666666666666667,0.0555555555555556
"tQWqgdcAAAAJ&hl",6,2,0,0,0.666666666666667,0.5,0
"i5YxsiMAAAAJ&hl",15,1.66666666666667,0,0.333333333333333,0.666666666666667,0.2,0
"OVGT0wMAAAAJ&hl",16,1.66666666666667,0,0.1875,0.625,0.3125,0
"sAZ2rS8AAAAJ&hl",4,1,0,0,0.5,0.5,0
"Ky4Si0oAAAAJ&hl",18,1.71428571428571,0.111111111111111,0,0.722222222222222,0.333333333333333,0
"2b_tnMoAAAAJ&hl",6,2,0,0,0.833333333333333,0,0
"6EA2y3cAAAAJ&hl",8,0.666666666666667,0,0.125,0.5,0.625,0
"21JJ-qsAAAAJ&hl",10,1,0,0,0.8,0.1,0
"Bp8I56wAAAAJ&hl",10,1.6,0,0,0.2,0,0
"ACxz3oYAAAAJ&hl",5,1,0,0.4,0,0.8,0.4
"arEwxlIAAAAJ&hl",4,1,0,0,0,0.25,0.25
"kyy_kXkAAAAJ&hl",6,3,0,0.333333333333333,0.166666666666667,0.833333333333333,0.333333333333333
"-pBALxwAAAAJ&hl",13,1.5,0.153846153846154,0.307692307692308,0,0.769230769230769,0.0769230769230769
"DmasEl8AAAAJ&hl",15,1.28571428571429,0.266666666666667,0.133333333333333,0,0.466666666666667,0.133333333333333
"yUms16QAAAAJ&hl",7,1,0,0.142857142857143,0.428571428571429,0.571428571428571,0.285714285714286
"nnlPZC0AAAAJ&hl",14,1.83333333333333,0.214285714285714,0.0714285714285714,0.142857142857143,0.357142857142857,0
"IILzz1QAAAAJ&hl",48,6.28571428571429,0.0208333333333333,0,0.708333333333333,0,0
"aweFfwcAAAAJ&hl",4,1,0,0,0.75,0.5,0
"5OvrU9IAAAAJ&hl",6,0.6,0.333333333333333,0,0.333333333333333,0.333333333333333,0
"SNkZmx0AAAAJ&hl",11,1.16666666666667,0.0909090909090909,0,0.454545454545455,0.818181818181818,0.181818181818182
"s0x7E5wAAAAJ&hl",20,3,0.2,0.2,0.15,0.65,0.15
"rYoNgLMAAAAJ&hl",17,2,0,0.0588235294117647,0.294117647058824,1,0.0588235294117647
"yD6KDroAAAAJ&hl",13,2,0.153846153846154,0.0769230769230769,0.461538461538462,0.230769230769231,0.0769230769230769
"W255ISgAAAAJ&hl",13,1.83333333333333,0.230769230769231,0,0.230769230769231,0.384615384615385,0
"zugrrCYAAAAJ&hl",10,2.5,0.1,0.1,0.4,0.4,0
"-F7U5YgAAAAJ&hl",5,2,0,0.2,0.8,0,0
"OW6i3UIAAAAJ&hl",4,1,0.25,0.5,0,0.5,0
"ZDmqZG0AAAAJ&hl",9,0.857142857142857,0,0.111111111111111,0.222222222222222,0.777777777777778,0
"Kt37vFQAAAAJ&hl",24,3.16666666666667,0,0.583333333333333,0.333333333333333,0.666666666666667,0
"xwVIGDgAAAAJ&hl",11,2.33333333333333,0.363636363636364,0.272727272727273,0,0.454545454545455,0.0909090909090909
"nHSsLQkAAAAJ&hl",21,2.8,0.0952380952380952,0.333333333333333,0.238095238095238,0.523809523809524,0.0476190476190476
"K0ijplwAAAAJ&hl",4,0.5,0,0.5,0,0.5,0
"o5SpNEEAAAAJ&hl",16,2.5,0,0.25,0.125,0.5,0
"RhCOXikAAAAJ&hl",6,0.8,0,0.166666666666667,0.5,0.833333333333333,0.166666666666667
"4GDurh0AAAAJ&hl",16,5,0,0.125,0,1,0
"LiHlhjQAAAAJ&hl",16,2.5,0.375,0.375,0.125,0.5,0.375
"k3gufg0AAAAJ&hl",20,2.5,0.3,0.25,0.35,0.35,0.2
"R5VKIvAAAAAJ&hl",5,3,0.2,0.6,0,0.6,0
"in9tP3EAAAAJ&hl",5,1,0.2,0.2,0.6,0.2,0
"pokxNCUAAAAJ&hl",3,1,0,0.666666666666667,0,1,0
"Q8F8TUsAAAAJ&hl",4,1,0.25,0.25,0,0.75,0
"Lc_sYGkAAAAJ&hl",7,2,0,0.285714285714286,0.285714285714286,0.857142857142857,0.142857142857143
"QAGvJAEAAAAJ&hl",9,0.8,0.111111111111111,0.222222222222222,0,0.666666666666667,0
"UuQmYggAAAAJ&hl",8,2,0.125,0.125,0,0.125,0
"-OrwPtQAAAAJ&hl",5,1,0.4,0.6,0,0.6,0.4
"6U1G7-YAAAAJ&hl",11,1.33333333333333,0.0909090909090909,0.181818181818182,0.272727272727273,0.636363636363636,0
"X856FLYAAAAJ&hl",7,1,0,0.428571428571429,0.285714285714286,1,0
"_4hmZAsAAAAJ&hl",7,0.5,0.142857142857143,0.142857142857143,0.142857142857143,0.571428571428571,0
"yGvnOd0AAAAJ&hl",19,1.5,0,0.315789473684211,0,0.526315789473684,0
"pUZ2nAsAAAAJ&hl",4,1,0.5,0.5,0,0.5,0.25
"KLTu_zEAAAAJ&hl",6,1,0.5,0.333333333333333,0.166666666666667,0.5,0.166666666666667
"mhc9aDEAAAAJ&hl",4,1,0,0.5,0.25,0.75,0
"V5R7gcwAAAAJ&hl",35,3.28571428571429,0.285714285714286,0.257142857142857,0.0857142857142857,0.571428571428571,0.171428571428571
"8ASQo0AAAAAJ&hl",5,1,0.2,0.4,0,0.8,0.2
"6o-G1S0AAAAJ&hl",9,1.25,0.111111111111111,0.222222222222222,0.111111111111111,0.777777777777778,0.111111111111111
"aAx_tTYAAAAJ&hl",6,0.666666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.5,0
"5HjMjvkAAAAJ&hl",8,1.33333333333333,0.125,0.625,0.125,0.125,0
"0y_u2ooAAAAJ&hl",14,1.14285714285714,0.0714285714285714,0.0714285714285714,0.285714285714286,0.214285714285714,0.0714285714285714
"3J6OZ9sAAAAJ&hl",21,1.57142857142857,0.0476190476190476,0.0476190476190476,0.571428571428571,0.333333333333333,0
"-qlo4ZAAAAAJ&hl",34,3.42857142857143,0,0.176470588235294,0.823529411764706,0.470588235294118,0
"o0oHmWcAAAAJ&hl",16,2,0,0.1875,0.5625,0.3125,0
"a7TskawAAAAJ&hl",12,2,0,0.0833333333333333,0.0833333333333333,0.916666666666667,0
"HVd-3WMAAAAJ&hl",10,1.16666666666667,0.7,0.2,0.1,0.1,0
"vOzaUJAAAAAJ&hl",12,1.6,0,0.166666666666667,0,0.333333333333333,0
"qwbekCMAAAAJ&hl",4,2,0,0.25,0.25,0.25,0
"p4GUurIAAAAJ&hl",4,1,0,0.5,0.5,0,0
"RmYtPcYAAAAJ&hl",8,1.2,0.125,0.25,0.625,0,0
"6mlcODQAAAAJ&hl",9,1.66666666666667,0,0.222222222222222,0.333333333333333,0.333333333333333,0
"kCgAT_gAAAAJ&hl",10,1,0.3,0.2,0.2,0.2,0
"Xq3LJ8cAAAAJ&hl",3,1,0.333333333333333,0.333333333333333,0,0.333333333333333,0
"Ii4Uwu8AAAAJ&hl",6,0.8,0.166666666666667,0.166666666666667,0.666666666666667,0.5,0
"szcJ55AAAAAJ&hl",8,1,0,0.125,0.625,0.25,0
"EqFYZbUAAAAJ&hl",6,0.666666666666667,0,0.166666666666667,0.666666666666667,0.5,0
"Xj_axDIAAAAJ&hl",14,2.5,0.428571428571429,0.285714285714286,0.142857142857143,0.285714285714286,0
"TKD7PugAAAAJ&hl",8,2,0,0.25,0.25,0.5,0
"L3dDk-IAAAAJ&hl",9,2,0.222222222222222,0.111111111111111,0.333333333333333,0.555555555555556,0
"GI14XhcAAAAJ&hl",7,1.25,0,0.285714285714286,0.142857142857143,0.571428571428571,0
"8iPSJ_oAAAAJ&hl",9,2,0.111111111111111,0.111111111111111,0.333333333333333,0.444444444444444,0
"lHFR46UAAAAJ&hl",8,1,0,0.125,0.5,0.375,0
"U4X7rRYAAAAJ&hl",6,1.33333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0
"LkOptlYAAAAJ&hl",5,1,0.4,0.2,0.4,0,0
"uCexeDkAAAAJ&hl",5,0.75,0.2,0.2,0.4,0.4,0
"hrQ0FlMN-FcC&hl",6,1,0.166666666666667,0.166666666666667,0.5,0.333333333333333,0
"9Qx6KAIAAAAJ&hl",6,1,0,0.333333333333333,0.333333333333333,0.333333333333333,0.166666666666667
"_mhgV8oAAAAJ&hl",9,2,0,0.222222222222222,0.111111111111111,0.555555555555556,0
"UXL5K_gAAAAJ&hl",14,2.5,0.0714285714285714,0.142857142857143,0.642857142857143,0.142857142857143,0
"jQ3JmOUAAAAJ&hl",3,1,0,0.333333333333333,0,0.333333333333333,0
"JhPgEAgAAAAJ&hl",6,0.75,0,0.166666666666667,0.333333333333333,0.166666666666667,0
"mihsHkgAAAAJ&hl",13,1.57142857142857,0,0.0769230769230769,0.0769230769230769,0.692307692307692,0
"ZqwI8vQAAAAJ&hl",6,1,0,0.166666666666667,0.5,0.166666666666667,0
"WLqdeL4AAAAJ&hl",14,2,0,0.428571428571429,0.142857142857143,0.857142857142857,0.571428571428571
"M3iEyN0AAAAJ&hl",9,1.2,0.111111111111111,0.222222222222222,0.111111111111111,0,0
"OJdjWR8AAAAJ&hl",26,4.66666666666667,0.153846153846154,0.307692307692308,0,0.538461538461538,0.230769230769231
"G_kfFmMAAAAJ&hl",9,2,0.333333333333333,0.333333333333333,0.222222222222222,0.333333333333333,0.111111111111111
"eXwcqzQAAAAJ&hl",6,1,0.166666666666667,0.166666666666667,0.166666666666667,0.5,0
"tdGzQN0AAAAJ&hl",11,2,0.272727272727273,0.181818181818182,0.272727272727273,0.0909090909090909,0
"5Jqe8iIAAAAJ&hl",6,1.33333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.5,0
"TZcEU1QAAAAJ&hl",12,1.8,0,0.0833333333333333,0.166666666666667,0.666666666666667,0
"s3d73p4AAAAJ&hl",8,1.2,0,0.125,0.625,0.25,0
"QhyMGRUAAAAJ&hl",10,3.5,0.1,0.1,0.2,0.6,0
"q1h4K9gAAAAJ&hl",6,1,0,0.166666666666667,0,0.666666666666667,0
"G_se-IMAAAAJ&hl=",12,2,0.333333333333333,0.25,0.25,0.166666666666667,0.166666666666667
"v5ZHHX4AAAAJ&hl",19,6.5,0,0.315789473684211,0.105263157894737,1,0.105263157894737
"zA6f9G4AAAAJ&hl",4,2,0.25,0.5,0,0.5,0
"n9RbV3kAAAAJ&hl",7,1.33333333333333,0,0.285714285714286,0,0.857142857142857,0.142857142857143
"52DEhM0AAAAJ&hl",4,1,0,0.25,0.75,0.5,0
"kuVFFXcAAAAJ&hl",8,1.5,0,0,0.25,0.5,0
"zmGxlmwAAAAJ&hl",10,1.25,0,0.2,0.6,0.3,0
"nWUiS_gAAAAJ&hl",5,1,0,0.2,0.8,0.6,0
"EO-aOAsAAAAJ&hl",14,4,0.142857142857143,0.0714285714285714,0.214285714285714,0.714285714285714,0
"fJDVcAIAAAAJ&hl",4,1,0,0,0.25,0.75,0
"g4BUMKEAAAAJ&hl",13,1.5,0.0769230769230769,0,0.307692307692308,0.461538461538462,0
"3EZjoXkAAAAJ&hl",4,1,0,0,0.5,0.5,0
"u9zuSdwAAAAJ&hl",12,2,0,0.0833333333333333,0.25,0.666666666666667,0.25
"688FAQEAAAAJ&hl",4,1,0,0.25,0.75,0.5,0.25
"bouoTTkAAAAJ&hl",24,7,0.416666666666667,0,0.0833333333333333,0.5,0
"nTZjpZcAAAAJ&hl",20,4,0.1,0.05,0.55,0.5,0
"ECMJFiAAAAAJ&hl",14,1.83333333333333,0,0,0.714285714285714,0.5,0
"P-6Llr8AAAAJ&hl",8,1.33333333333333,0,0,0.5,0.625,0
"FOw294MAAAAJ&hl",15,1.6,0.2,0,0.466666666666667,0.266666666666667,0
"8E0krH4AAAAJ&hl",20,2.8,0.2,0,0.4,0.55,0
"wsP4C8QAAAAJ&hl",8,0.833333333333333,0.125,0,0.875,0.25,0
"WNoLIdIAAAAJ&hl",5,0.75,0.4,0,0.2,0.4,0
"RxCh5GIAAAAJ&hl",16,2.4,0.1875,0.0625,0.625,0.4375,0
"lQumblsAAAAJ&hl",9,2.5,0.444444444444444,0,0.111111111111111,0.222222222222222,0
"TMt0GtAAAAAJ&hl",3,1,0.333333333333333,0,0.333333333333333,0.333333333333333,0
"0BGwpTsAAAAJ&hl",3,1,0,0.333333333333333,0.333333333333333,0,0
"FnWSGv4AAAAJ&hl",6,1,0,0,1,0.666666666666667,0
"ZMe-JxwAAAAJ&hl",15,2.4,0,0.0666666666666667,0.8,0.2,0
"e_Hevo0AAAAJ&hl",10,1,0.1,0.1,0.3,0.5,0.1
"_Tq2Z70AAAAJ&hl",7,1,0.142857142857143,0,0.142857142857143,0.285714285714286,0
"52uaTH4AAAAJ&hl",8,1,0.125,0,0,0,0
"_DBbCXQAAAAJ&hl",8,1.33333333333333,0,0.125,0.5,0.625,0
"ASOibWIAAAAJ&hl",9,1,0.333333333333333,0,0.555555555555556,0,0
"UK4D4U4AAAAJ&hl",14,2.2,0.142857142857143,0,0.785714285714286,0,0
"Kg4xpu8AAAAJ&hl",4,0.4,0,0,1,0,0
"GGtEX4wAAAAJ&hl",4,0.666666666666667,0.25,0,0.75,0,0
"9irEhocAAAAJ&hl",7,1.66666666666667,0.285714285714286,0,0.142857142857143,0.285714285714286,0
"jBETG78AAAAJ&hl",12,4,0.833333333333333,0,0,0,0
"nzBQR5oAAAAJ&hl",6,1,0,0.333333333333333,0.5,0.5,0
"d9xrVbYAAAAJ&hl",11,1.66666666666667,0,0,0.545454545454545,0.181818181818182,0
"mivXRQUAAAAJ&hl",6,2,0,0,0.5,0.333333333333333,0
"tXUaCMcAAAAJ&hl",22,2.8,0.227272727272727,0.0454545454545455,0.363636363636364,0.409090909090909,0
"CF8bQg8AAAAJ&hl",7,0.75,0,0,1,0.428571428571429,0
"M92hwp8AAAAJ&hl",11,2.25,0.181818181818182,0,0,0.454545454545455,0
"5DvH2Z4AAAAJ&hl",7,1,0,0,0.428571428571429,0.285714285714286,0
"yWbK0bgAAAAJ&hl",4,1,0,0.25,0.25,0.25,0.25
"ktdCmyoAAAAJ&hl",8,1,0.125,0.125,0.5,0.125,0
"UPMropcAAAAJ&hl",19,2.16666666666667,0.105263157894737,0,0.684210526315789,0.421052631578947,0
"sU87tAgAAAAJ&hl",14,2,0.214285714285714,0.0714285714285714,0.214285714285714,0.285714285714286,0
"QWl2Js0AAAAJ&hl",10,1.5,0.1,0.3,0.2,0.9,0.2
"QshJifMAAAAJ&hl",8,3,0,0.5,0,0.875,0.625
"h3aaD0IAAAAJ&hl",5,2,0.2,0.4,0.2,0.4,0.2
"ZG8QBsIAAAAJ&hl",9,1.33333333333333,0.111111111111111,0.666666666666667,0,0.777777777777778,0.444444444444444
"YnIqgv4AAAAJ&hl",14,1.83333333333333,0.0714285714285714,0.428571428571429,0,0.928571428571429,0.785714285714286
"cuFYEKIAAAAJ&hl",9,1.5,0.222222222222222,0.222222222222222,0,0.333333333333333,0.333333333333333
"ZeB2YPsAAAAJ&hl",7,1,0,0.285714285714286,0.285714285714286,1,0.285714285714286
"yFg5umYAAAAJ&hl",9,4,0,0.111111111111111,0.111111111111111,0.222222222222222,0.111111111111111
"7--A98sAAAAJ&hl",11,2,0.272727272727273,0.272727272727273,0,0.545454545454545,0.454545454545455
"9KNi-LwAAAAJ&hl",8,1.66666666666667,0,0.125,0.875,0.125,0.125
"98DYitwAAAAJ&hl",4,2,0,0.25,0.25,0.5,0.25
"GjsRtX4AAAAJ&hl",5,1,0,0.6,0,1,0.6
"iQPCVMMAAAAJ&hl",21,2.66666666666667,0,0.0476190476190476,0.714285714285714,0.857142857142857,0.0476190476190476
"7_fp-QQAAAAJ&hl",12,1.5,0.333333333333333,0.166666666666667,0.0833333333333333,0.666666666666667,0.0833333333333333
"OwDFgFsAAAAJ&hl",5,1,0.2,0.6,0,0.6,0.6
"YmXvK3wAAAAJ&hl",7,1,0,0.285714285714286,0.285714285714286,0.571428571428571,0.285714285714286
"3Mh4aJgAAAAJ&hl",4,1,0.25,0.5,0,0.75,0.5
"AAMbmm0AAAAJ&hl",12,1.28571428571429,0.166666666666667,0.416666666666667,0.166666666666667,0.75,0.416666666666667
"aU3Ag4MAAAAJ&hl",17,1.5,0.0588235294117647,0.411764705882353,0.117647058823529,0.764705882352941,0.529411764705882
"5K019uUAAAAJ&hl",4,1,0,0.25,0,0.75,0.25
"S04C3UMAAAAJ&hl",20,3.2,0,0.15,0.1,0.95,0.6
"Xavdm6MAAAAJ&hl",7,2,0,0.428571428571429,0.285714285714286,0.857142857142857,0.142857142857143
"sfP8b84AAAAJ&hl",12,2.66666666666667,0.0833333333333333,0.5,0.0833333333333333,0.75,0.5
"JbQQ8PwAAAAJ&hl",4,1,0,0.25,0.5,0.25,0.25
"UCbc-tAAAAAJ&hl",7,1.5,0.285714285714286,0.428571428571429,0.285714285714286,0.714285714285714,0.285714285714286
"w9qpzjAAAAAJ&hl",23,2.71428571428571,0,0.0869565217391304,0.739130434782609,0.826086956521739,0.0869565217391304
"hRZZObQAAAAJ&hl",4,1,0.25,0.5,0.25,0.5,0.5
"YzqQFH4AAAAJ&hl",4,1,0.25,0.25,0,0.75,0.5
"GwpT9lEAAAAJ&hl",20,5.33333333333333,0.2,0.2,0.2,0.7,0.4
"bAsDhgoAAAAJ&hl",11,2.66666666666667,0.0909090909090909,0.181818181818182,0,0.909090909090909,0.181818181818182
"V1-2VSUAAAAJ&hl",15,3.33333333333333,0.2,0.133333333333333,0.266666666666667,0.6,0.266666666666667
"Li8BRSUAAAAJ&hl",14,1.66666666666667,0,0.0714285714285714,0.214285714285714,0.714285714285714,0.0714285714285714
"M9Dph8AAAAAJ&hl",9,1.66666666666667,0.111111111111111,0.222222222222222,0.111111111111111,0.666666666666667,0.222222222222222
"4KPm3fUAAAAJ&hl",4,1,0,0.5,0,1,0.25
"bdbOCU8AAAAJ&hl",6,0.666666666666667,0,0.166666666666667,0,0.833333333333333,0.333333333333333
"F_0J7Y4AAAAJ&hl",10,2,0.1,0.2,0.2,0.7,0.2
"ei2bE9cAAAAJ&hl",9,2.5,0,0.111111111111111,0,0.888888888888889,0.222222222222222
"V5gR4lUAAAAJ&hl",5,3,0,0.2,0.6,0.8,0.2
"5C5kfTIAAAAJ&hl",10,2.5,0.2,0.5,0,0.8,0.6
"qbasl9cAAAAJ&hl",6,2,0,0.166666666666667,0.333333333333333,1,0.333333333333333
"0l_xzcoAAAAJ&hl",6,2,0,0.333333333333333,0.333333333333333,0.833333333333333,0
"kg5PB7QAAAAJ&hl",10,2,0.1,0.1,0.4,0.4,0
"BitLKcQAAAAJ&hl",8,1,0,0.125,0.375,0.375,0.125
"GTEPa3QAAAAJ&hl",6,0.666666666666667,0.166666666666667,0,0,0.666666666666667,0
"bmcPBbkAAAAJ&hl",4,1,0.25,0,0.25,0.25,0
"ZCsru-4AAAAJ&hl",10,4,0,0,0.4,0.8,0
"p8OrvDEAAAAJ&hl",19,1.66666666666667,0.0526315789473684,0.0526315789473684,0.157894736842105,0.684210526315789,0.0526315789473684
"inxYiDcAAAAJ&hl",18,2.28571428571429,0.0555555555555556,0.111111111111111,0.333333333333333,0.611111111111111,0.111111111111111
"B0yDktQAAAAJ&hl",7,1,0,0.142857142857143,0.142857142857143,0.571428571428571,0.285714285714286
"-WmtbmcAAAAJ&hl",7,0.75,0.571428571428571,0,0.285714285714286,0.142857142857143,0
"psh9sXwAAAAJ&hl",7,3,0.285714285714286,0,0.142857142857143,0.428571428571429,0
"Ez4jj7kAAAAJ&hl",7,1.66666666666667,0,0,0.428571428571429,0.714285714285714,0
"uursCBwAAAAJ&hl",10,1.5,0.1,0,0.4,0.9,0
"4QXo4UEAAAAJ&hl",4,1,0,0,0.25,1,0
"e1J91LEAAAAJ&hl",6,1.5,0,0.166666666666667,0.166666666666667,0.833333333333333,0
"UeMGAaAAAAAJ&hl",7,1,0.142857142857143,0.142857142857143,0.142857142857143,0.571428571428571,0.142857142857143
"ZbDJZs8AAAAJ&hl",28,3.42857142857143,0.142857142857143,0.0714285714285714,0.285714285714286,0.714285714285714,0.107142857142857
"IYnA8YoAAAAJ&hl",15,1.57142857142857,0.133333333333333,0,0.733333333333333,0.533333333333333,0
"u6xUCcMAAAAJ&hl",3,1,0,0,0.666666666666667,0.666666666666667,0
"OXqlpLAAAAAJ&hl",6,1,0.166666666666667,0,0.166666666666667,0.833333333333333,0
"kdqMu6AAAAAJ&hl",11,1.33333333333333,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.818181818181818,0.0909090909090909
"bf2Pg3cAAAAJ&hl",14,1.83333333333333,0,0,0,0.0714285714285714,0
"lmMRIlEAAAAJ&hl",8,1.33333333333333,0,0,0.25,0.625,0
"rPUy4yIAAAAJ&hl",4,2,0,0,0,0.5,0
"dBVw8-gAAAAJ&hl",4,2,0.25,0,0,0.75,0
"0H9lc0MAAAAJ&hl",28,4.4,0,0,0.642857142857143,0.285714285714286,0
"xDhHMakAAAAJ&hl",13,1.6,0.0769230769230769,0,0.307692307692308,0.692307692307692,0.0769230769230769
"0jdxZu8AAAAJ&hl",6,2,0.333333333333333,0,0.166666666666667,0.666666666666667,0
"gBDt2GMAAAAJ&hl",5,2,0.4,0,0.2,0.6,0
"ngl3cHwAAAAJ&hl",9,1.66666666666667,0,0,0.222222222222222,0.888888888888889,0
"04y3iwsAAAAJ&hl",10,2.5,0.2,0.2,0,0.5,0.2
"cAwbNQUAAAAJ&hl",19,4.33333333333333,0.526315789473684,0.105263157894737,0.157894736842105,0.421052631578947,0.105263157894737
"OqnKQ-8AAAAJ&hl",6,2,0.166666666666667,0,0,0.833333333333333,0
"qgrSIM4AAAAJ&hl",5,0.6,0.2,0,0,0.8,0
"RELryAEAAAAJ&hl",4,0.666666666666667,0,0,0,0.75,0
"Q-Eob6gAAAAJ&hl",3,1,0,0,0.333333333333333,0.333333333333333,0
"ArTB2pAAAAAJ&hl",16,1.5,0.125,0.0625,0.125,0.8125,0.0625
"yRx8FTsAAAAJ&hl",24,6,0.166666666666667,0.0833333333333333,0.166666666666667,0.666666666666667,0.0833333333333333
"el6Lib4AAAAJ&hl",9,1,0,0,0,0.777777777777778,0
"bpBwO9YAAAAJ&hl",14,2.25,0.0714285714285714,0,0.428571428571429,0.357142857142857,0
"n5K2vZ0AAAAJ&hl",16,1.14285714285714,0.125,0,0,0.625,0
"WVw8ztkAAAAJ&hl",7,3,0,0.285714285714286,0,0.428571428571429,0.285714285714286
"q7GUzy8AAAAJ&hl",7,1.5,0.142857142857143,0,0.714285714285714,0.142857142857143,0
"hCxdg9gAAAAJ&hl",5,2,0,0,0.8,0.6,0
"DmFPZqMAAAAJ&hl",8,2,0,0,0.5,0.75,0
"NXmZBYoAAAAJ&hl",5,1,0,0,0.2,1,0
"9efZbvgAAAAJ&hl",46,6.66666666666667,0.217391304347826,0,0.217391304347826,0.608695652173913,0
"ZbV78vYAAAAJ&hl",7,2,0,0,0.142857142857143,0.285714285714286,0
"iOjkyEwAAAAJ&hl",10,2,0,0.2,0.2,0.9,0.1
"FUopCEoAAAAJ&hl",3,1,0,0,0,0.333333333333333,0
"YSbHXiEAAAAJ&hl",5,1,0.2,0,0.8,0,0
"zsh3TGkAAAAJ&hl",3,1,0.333333333333333,0,0.666666666666667,0,0
"7358QkcAAAAJ&hl",8,1,0,0.25,0.5,0,0
"KoXu7VQAAAAJ&hl",9,1.16666666666667,0.111111111111111,0,0.333333333333333,0.444444444444444,0
"_6PMesUAAAAJ&hl",14,3.33333333333333,0.142857142857143,0,0.428571428571429,0.428571428571429,0
"0KKB12wAAAAJ&hl",6,2,0.166666666666667,0,0.666666666666667,0,0
"mrFX2OUAAAAJ&hl",6,1,0.166666666666667,0,0.166666666666667,0.5,0
"It7gaTQAAAAJ&hl",4,1,0,0.25,0.25,0.75,0.25
"fNPkvLwAAAAJ&hl",15,2,0.0666666666666667,0,0.2,0.8,0
"T48JalQAAAAJ&hl",11,2,0.272727272727273,0.0909090909090909,0.0909090909090909,0.272727272727273,0.0909090909090909
"6O7XMmgAAAAJ&hl",9,0.75,0,0,0.555555555555556,0.222222222222222,0
"T9fOQmoAAAAJ&hl",7,2.5,0.142857142857143,0.428571428571429,0.142857142857143,0.571428571428571,0
"YeXV0t4AAAAJ&hl",7,0.833333333333333,0,0,0.285714285714286,0.571428571428571,0
"Q80pmCYAAAAJ&hl",15,2.5,0,0.0666666666666667,0.6,0.266666666666667,0
"9UCs3q0AAAAJ&hl",10,2.33333333333333,0.5,0,0,0.1,0
"gQ2nHvcAAAAJ&hl",11,1.8,0.181818181818182,0.0909090909090909,0,0.272727272727273,0
"_c6R8l8AAAAJ&hl",8,2,0,0,0.5,0.375,0
"VKtURBoAAAAJ&hl",10,2,0,0,0.5,0.1,0
